QUESTION_TEXT,OPTION_1,OPTION_2,OPTION_3
"In his physical impairment, the nonalignment of upper and lower body, in this awful twistedness I found myself thinking of the new technologies that would one day be applied to his body and brain, allowing him to r _ _ _ _ n to the world as a runner, a jumper, a public speaker. [6 Letters R _ _ _ _ _ N]",return,RETURN,Return
The last few days of the war we were really working hard to f _ _ _  things to hit. My general impressions of the air campaign? I was pleased with it. [4 Letters F _ _ _ ],find,FIND,Find
I wasn't quite ready to l _ _ _  in the fireplace. Instead I sat on the couch. I traced the old boot prints on the table. Finally Harold went out to shoot a rattlesnake he'd seen in the back field. [4 Letters L _ _ _ ],look,LOOK,Look
"Her horror must have s _ _ _ n on her face, since Petyr put down his quill. ""On the contrary. I shall insist on it."" He beckoned her to take the seat beside him. ""We have come to an agreement, Marillion and I. [5 Letters S _ _ _ _ _ N]",shown,SHOWN,Shown
What I was looking at now from the far side of the Old Lewiston Road was a t _ _ _ _ _ _ g business in the prime of life. [8 Letters T _ _ _ _ _ G],thriving,THRIVING,Thriving
"Alekseyev s _ _ _ d with his back against an armored vehicle, looking north at the flashing outline of a forest. Another thing that hasn't gone according to plan, he thought. As if we expected NATO to cooperate with our plans! [5 Letters S _ _ _ _ _ D]",stood,STOOD,Stood
"I glanced at the wrist in question. The gauze had glued itself to the wound, and it had begun to close. Byron had p _ _  a lot of pressure on it. ""And find my underwear,"" I said. [3 Letters P _ _ _ ]",put,PUT,Put
"Either she didn't want to have any in-depth conversation with him at the moment, or she'd already reasoned it out for herself. It s _ _ _ _ d more likely to be the latter, as her mind was also as clean and competent as ever. [6 Letters S _ _ _ _ _ D]",seemed,SEEMED,Seemed
"he cursed his stiff fingers as they f _ _ _ _ _ d with the buttons on his shirt; when he tried to roll up his long sleeves, the material resisted him as if it possessed a will of its own; [7 Letters F _ _ _ _ _ D]",fumbled,FUMBLED,Fumbled
"""Hey,"" I muttered, walking in directly to Lanie. I g _ _  close and slid her hair off her shoulder. ""You okay this morning?"" [3 Letters G _ _ _ ]",got,GOT,Got
"Contrary to what some people may think about our darling boys, they didn't have the slightest notion, didn't know what the hell they were there for, didn't g _ _ _  a shit about fascism, about Hitler-what did they care? [4 Letters G _ _ _ ]",give,GIVE,Give
"Kate Gompert's room also smelled of singed dust from the heat-vent, also of the over-sweet perfume worn by the young mental health staffer who s _ _  in a chair at the foot of the girl's bed, chewing blue gum and viewing a soundless ROM cartridge on a ward-issue laptop. [3 Letters S _ _ _ ]",sat,SAT,Sat
The first bullet t _ _ _  the lead buck in the head and he crashed over on his left side. The others ran past him. [4 Letters T _ _ _ ],took,TOOK,Took
"She d _ _ _  a breath, turned to study him. ""I'd be really pissed off if he'd made this work and you'd paid."" [4 Letters D _ _ _ ]",drew,DREW,Drew
"It fell on the moss, upside down. From this angle, he could see that blood was smeared along one side. It was fresh blood, shiny and intensely red in the glare of the flashlight. Heart pounding, Perotta p _ _ _ _ d up a stick and turned it over. [6 Letters P _ _ _ _ _ D]",picked,PICKED,Picked
"Mattin Stepaneos' mouth o _ _ _ _ d a crack and he inhaled deeply, like a man scenting a home he had never thought to see again. ""And how would you arrange that, Mother? [6 Letters O _ _ _ _ _ D]",opened,OPENED,Opened
She was the same kind of lay. She got the job d _ _ _ . But there was nothing else to it. [4 Letters D _ _ _ ],done,DONE,Done
"The bear was still roaring down in the chasm. Ivan stood to look down at him, but the pain and loss of blood m _ _ _  him dizzy. He staggered; for a moment he thought he would fall down onto the waiting bear; [4 Letters M _ _ _ ]",made,MADE,Made
"His words came to me, words I missed when he said them, and they f _ _ _ _ d my head so full, when we made it out of the hall into the living room, I had to blink my eyes to clear my mind. [6 Letters F _ _ _ _ _ D]",filled,FILLED,Filled
Their father n _ _ _ _ d. He turned slightly in the saddle and looked out downcountry. He looked at the old man again. [6 Letters N _ _ _ _ _ D],nodded,NODDED,Nodded
